location_id,timestamp,precipitation_rate_mm_hr,pore_pressure_kpa,subsurface_displacement_mm,ground_acceleration_g,realtime_water_table_m,cumulative_precip_72hr,cumulative_precip_168hr,ucs_mpa,seismic_zone,pga_g,initial_water_table_m,rockfall_event,3d_surface_coord_x,3d_surface_coord_y,3d_surface_coord_z
Zone_C,2025-04-24 08:37:12.259652,0.0,359.4307,14.3532,0.0003,36.6392,98.031,203.9044,123.0,II,0.19,15.8,0,17.2238,16.5062,18.6591
Zone_A,2025-08-25 07:37:12.259652,5.4311,2441.8325,631.7607,0.0025,248.9126,587.109,1406.4729,90.4,IV,0.49,25.0,0,758.1129,726.5248,821.2889
Zone_D,2025-10-03 22:37:12.259652,1.0197,1868.4972,920.6518,0.0017,190.4686,139.6943,956.2535,158.4,II,0.22,18.0,0,1104.7822,1058.7496,1196.8473
Zone_C,2025-06-23 02:37:12.259652,7.2392,2239.047,177.8219,0.0045,228.2413,553.4691,1307.0347,123.0,II,0.19,15.8,0,213.3863,204.4952,231.1685
Zone_C,2025-04-21 15:37:12.259652,3.3721,352.7033,11.3181,0.0115,35.9534,94.6123,246.9797,123.0,II,0.19,15.8,0,13.5818,13.0159,14.7136
Zone_D,2025-05-14 12:37:12.259652,0.0,409.345,41.3193,0.0008,41.7273,98.5016,216.4108,158.4,II,0.22,18.0,0,49.5831,47.5172,53.7151
Zone_D,2025-05-23 13:37:12.259652,1.1346,426.9854,52.7956,0.0017,43.5255,102.3653,250.4569,158.4,II,0.22,18.0,0,63.3547,60.7149,68.6343
Zone_C,2025-09-14 13:37:12.259652,11.1656,2416.7921,787.291,0.0022,246.3601,538.3797,1367.9026,123.0,II,0.19,15.8,0,944.7491,905.3846,1023.4782
Zone_A,2025-06-02 12:37:12.259652,9.3282,774.0418,64.7338,0.0042,78.9033,364.2521,485.4645,90.4,IV,0.49,25.0,0,77.6806,74.4439,84.154
Zone_C,2025-06-01 22:37:12.259652,7.9864,627.715,60.571,0.0094,63.9873,250.4494,385.6866,123.0,II,0.19,15.8,0,72.6852,69.6567,78.7423
Zone_B,2025-07-23 11:37:12.259652,7.2009,2394.4475,404.2157,0.0007,244.0823,516.938,1338.9703,97.1,IV,0.48,21.4,0,485.0589,464.8481,525.4805
Zone_B,2025-05-05 05:37:12.259652,1.4292,399.4776,29.1247,0.0104,40.7215,95.1417,226.2947,97.1,IV,0.48,21.4,0,34.9496,33.4934,37.8621
Zone_A,2025-04-12 20:37:12.259652,2.1512,299.2056,3.544,0.0086,30.5001,94.0321,123.7858,90.4,IV,0.49,25.0,0,4.2528,4.0756,4.6072
Zone_C,2025-08-10 19:37:12.259652,20.1643,2451.6682,529.3103,0.0093,249.9152,598.6414,1386.4069,123.0,II,0.19,15.8,0,635.1724,608.7069,688.1034
Zone_B,2025-07-26 08:37:12.259652,5.3015,2404.9282,424.8603,0.0086,245.1507,570.3996,1314.1461,97.1,IV,0.48,21.4,0,509.8323,488.5893,552.3183
Zone_C,2025-05-21 05:37:12.259652,0.9888,404.4944,45.7765,0.0014,41.2329,86.9419,244.9974,123.0,II,0.19,15.8,0,54.9318,52.643,59.5095
Zone_D,2025-08-08 03:37:12.259652,0.889,2477.8884,517.5334,0.0029,252.588,632.0619,1379.8164,158.4,II,0.22,18.0,0,621.0401,595.1635,672.7935
Zone_D,2025-06-30 05:37:12.259652,5.2764,2444.4735,230.6889,0.0,249.1818,623.0228,1408.0723,158.4,II,0.22,18.0,0,276.8267,265.2922,299.8956
Zone_C,2025-07-29 16:37:12.259652,4.2966,2382.8196,440.5713,0.0035,242.897,580.8427,1357.6601,123.0,II,0.19,15.8,0,528.6856,506.657,572.7427
Zone_A,2025-09-27 01:37:12.259652,2.6841,2452.3725,873.8143,0.0,249.987,574.4571,1360.0833,90.4,IV,0.49,25.0,0,1048.5771,1004.8864,1135.9585
Zone_C,2025-04-28 12:37:12.259652,2.0031,388.8743,18.9233,0.001,39.6406,117.972,229.2595,123.0,II,0.19,15.8,0,22.7079,21.7618,24.6003
Zone_B,2025-06-08 17:37:12.259652,5.3877,1695.142,89.6992,0.003,172.7973,627.2369,1369.695,97.1,IV,0.48,21.4,0,107.6391,103.1541,116.609
Zone_D,2025-06-18 11:37:12.259652,7.3009,2300.5538,147.59,0.0007,234.5111,712.0211,1451.4953,158.4,II,0.22,18.0,0,177.1081,169.7286,191.8671
Zone_C,2025-07-26 12:37:12.259652,4.0127,2368.9582,417.6464,0.0034,241.484,567.5562,1317.4409,123.0,II,0.19,15.8,0,501.1757,480.2934,542.9404
Zone_B,2025-05-23 06:37:12.259652,0.0,413.447,51.9897,0.006,42.1455,89.8101,214.0019,97.1,IV,0.48,21.4,0,62.3876,59.7882,67.5866
Zone_A,2025-09-06 02:37:12.259652,16.0486,2437.4877,718.1631,0.0104,248.4697,570.7683,1375.0155,90.4,IV,0.49,25.0,0,861.7957,825.8876,933.612
Zone_C,2025-04-25 07:37:12.259652,0.0,341.9403,15.3819,0.0,34.8563,70.863,198.5211,123.0,II,0.19,15.8,0,18.4583,17.6892,19.9965
Zone_C,2025-05-13 19:37:12.259652,0.0,384.8042,36.4422,0.0124,39.2257,85.4329,220.7545,123.0,II,0.19,15.8,0,43.7306,41.9085,47.3748
Zone_B,2025-06-15 10:37:12.259652,0.0,2110.5877,130.0732,0.002,215.1466,549.3959,1414.5688,97.1,IV,0.48,21.4,0,156.0879,149.5842,169.0952
Zone_D,2025-08-28 13:37:12.259652,10.2291,2334.6037,667.7353,0.0001,237.982,524.7113,1256.8095,158.4,II,0.22,18.0,0,801.2824,767.8956,868.0559
Zone_B,2025-05-28 10:37:12.259652,0.0,424.0897,58.6891,0.0001,43.2303,104.3852,242.0784,97.1,IV,0.48,21.4,0,70.4269,67.4924,76.2958
Zone_A,2025-08-27 04:37:12.259652,1.9887,2404.1258,645.4158,0.0022,245.0689,538.7047,1402.8424,90.4,IV,0.49,25.0,0,774.4989,742.2281,839.0405
Zone_D,2025-07-17 15:37:12.259652,7.5863,2450.0187,357.9612,0.0014,249.7471,609.1412,1384.1545,158.4,II,0.22,18.0,0,429.5534,411.6553,465.3495
Zone_D,2025-09-24 01:37:12.259652,5.6211,2304.6483,851.9956,0.0023,234.9285,537.4598,1322.7832,158.4,II,0.22,18.0,0,1022.3947,979.795,1107.5943
Zone_B,2025-08-26 03:37:12.259652,0.0,2538.243,652.4593,0.0067,258.7404,637.2387,1460.3671,97.1,IV,0.48,21.4,0,782.9512,750.3282,848.1971
Zone_A,2025-06-12 06:37:12.259652,8.2894,1882.4522,106.6442,0.0004,191.8911,583.1739,1342.3557,90.4,IV,0.49,25.0,0,127.9731,122.6408,138.6375
Zone_A,2025-06-20 09:37:12.259652,7.7264,2232.11,158.6554,0.0022,227.5341,583.0375,1354.323,90.4,IV,0.49,25.0,0,190.3864,182.4537,206.252
Zone_B,2025-04-23 22:37:12.259652,2.6229,394.7397,15.1617,0.003,40.2385,104.9594,242.9846,97.1,IV,0.48,21.4,0,18.1941,17.436,19.7103
Zone_A,2025-09-15 00:37:12.259652,2.6796,2451.2224,783.7613,0.0113,249.8698,586.6566,1397.306,90.4,IV,0.49,25.0,0,940.5136,901.3255,1018.8897
Zone_B,2025-07-21 08:37:12.259652,5.8123,2485.7673,388.5455,0.0069,253.3912,620.2677,1406.775,97.1,IV,0.48,21.4,0,466.2546,446.8274,505.1092
Zone_D,2025-06-24 04:37:12.259652,12.0811,2372.4966,187.3828,0.0248,241.8447,618.0071,1413.9711,158.4,II,0.22,18.0,0,224.8594,215.4903,243.5977
Zone_A,2025-08-14 07:37:12.259652,0.0,2343.4447,552.9661,0.0101,238.8833,559.9552,1281.8856,90.4,IV,0.49,25.0,0,663.5593,635.911,718.856
Zone_A,2025-08-06 16:37:12.259652,11.1524,2429.3733,499.0809,0.0034,247.6425,589.8342,1348.0288,90.4,IV,0.49,25.0,0,598.8971,573.9431,648.8052
Zone_D,2025-05-13 14:37:12.259652,0.9565,403.6941,40.1846,0.0004,41.1513,94.0918,217.2,158.4,II,0.22,18.0,0,48.2215,46.2123,52.2399
Zone_A,2025-05-25 10:37:12.259652,2.5215,412.0279,53.9469,0.0027,42.0008,91.239,227.2364,90.4,IV,0.49,25.0,0,64.7363,62.0389,70.131
Zone_D,2025-08-10 03:37:12.259652,16.8913,2436.2027,532.3148,0.0001,248.3387,577.8321,1365.2139,158.4,II,0.22,18.0,0,638.7778,612.162,692.0092
Zone_A,2025-09-15 16:37:12.259652,8.0661,2430.1496,788.6616,0.0222,247.7217,557.4017,1393.256,90.4,IV,0.49,25.0,0,946.3939,906.9609,1025.2601
Zone_A,2025-09-15 23:37:12.259652,7.9513,2423.442,790.7866,0.011,247.0379,541.1178,1394.9192,90.4,IV,0.49,25.0,0,948.9439,909.4046,1028.0226
Zone_B,2025-08-08 07:37:12.259652,19.2621,2469.9226,518.8956,0.0156,251.776,608.773,1420.9963,97.1,IV,0.48,21.4,0,622.6748,596.73,674.5643
Zone_A,2025-06-25 02:37:12.259652,8.662,2230.4986,190.0768,0.0003,227.3699,530.1748,1252.6079,90.4,IV,0.49,25.0,0,228.0921,218.5883,247.0998
Zone_D,2025-06-21 04:37:12.259652,5.7609,2282.4824,166.3823,0.0,232.6689,563.8557,1439.0541,158.4,II,0.22,18.0,0,199.6587,191.3396,216.297
Zone_A,2025-04-15 21:37:12.259652,3.1055,354.7479,6.568,0.0042,36.1619,114.0999,236.1595,90.4,IV,0.49,25.0,0,7.8816,7.5532,8.5384
Zone_C,2025-08-06 01:37:12.259652,12.2593,2451.4922,494.227,0.003,249.8973,604.0608,1407.784,123.0,II,0.19,15.8,0,593.0724,568.361,642.4951
Zone_A,2025-08-19 21:37:12.259652,11.0432,2335.9216,592.3789,0.0005,238.1164,552.1361,1341.458,90.4,IV,0.49,25.0,0,710.8547,681.2358,770.0926
Zone_C,2025-05-19 06:37:12.259652,3.6401,420.7414,43.3044,0.0201,42.889,97.8818,255.2414,123.0,II,0.19,15.8,0,51.9653,49.8001,56.2957
Zone_A,2025-09-23 12:37:12.259652,0.0,2487.5571,847.4712,0.0011,253.5736,594.068,1460.8416,90.4,IV,0.49,25.0,0,1016.9654,974.5918,1101.7125
Zone_D,2025-06-08 22:37:12.259652,9.3372,1696.2936,91.2868,0.0049,172.9147,610.2169,1390.762,158.4,II,0.22,18.0,0,109.5442,104.9798,118.6728
Zone_B,2025-07-29 06:37:12.259652,13.8392,2410.1162,446.0925,0.0056,245.6795,584.2738,1319.0578,97.1,IV,0.48,21.4,0,535.311,513.0064,579.9203
Zone_D,2025-05-16 07:37:12.259652,1.2302,391.5729,43.5202,0.0022,39.9157,89.8607,205.4188,158.4,II,0.22,18.0,0,52.2243,50.0483,56.5763
Zone_A,2025-07-03 21:37:12.259652,5.3663,2389.4994,250.4465,0.001,243.5779,616.2022,1367.3044,90.4,IV,0.49,25.0,0,300.5358,288.0135,325.5805
Zone_C,2025-05-07 01:37:12.259652,0.0,363.625,28.7102,0.0001,37.0668,80.1347,195.2914,123.0,II,0.19,15.8,0,34.4522,33.0167,37.3232
Zone_D,2025-07-19 18:37:12.259652,6.0538,2433.4333,373.4472,0.0015,248.0564,574.3039,1360.4584,158.4,II,0.22,18.0,0,448.1366,429.4642,485.4813
Zone_B,2025-05-06 03:37:12.259652,0.9739,403.18,30.2536,0.0013,41.0989,97.025,224.4065,97.1,IV,0.48,21.4,0,36.3043,34.7917,39.3297
Zone_D,2025-08-25 13:37:12.259652,5.843,2406.962,646.2019,0.0007,245.358,581.2123,1311.5479,158.4,II,0.22,18.0,0,775.4423,743.1322,840.0625
Zone_B,2025-07-21 12:37:12.259652,0.0,2480.7513,389.7944,0.0091,252.8798,620.2271,1394.0132,97.1,IV,0.48,21.4,0,467.7532,448.2635,506.7327
Zone_B,2025-06-26 00:37:12.259652,18.0409,2391.999,201.7137,0.0001,243.8327,651.5987,1402.1961,97.1,IV,0.48,21.4,0,242.0564,231.9708,262.2278
Zone_B,2025-04-16 16:37:12.259652,1.3449,334.8546,7.1792,0.0029,34.134,91.4032,238.2656,97.1,IV,0.48,21.4,0,8.6151,8.2561,9.333
Zone_A,2025-09-23 05:37:12.259652,0.0,2524.6089,845.2736,0.0002,257.3506,632.8244,1470.8065,90.4,IV,0.49,25.0,0,1014.3283,972.0646,1098.8557
Zone_C,2025-09-30 14:37:12.259652,5.4733,2428.9339,903.8098,0.0042,247.5977,571.4,1340.2827,123.0,II,0.19,15.8,0,1084.5717,1039.3812,1174.9527
Zone_C,2025-10-01 09:37:12.259652,4.4779,2335.7634,909.527,0.0056,238.1002,515.9741,1287.6256,123.0,II,0.19,15.8,0,1091.4324,1045.9561,1182.3851
Zone_B,2025-05-08 01:37:12.259652,0.0,399.8339,32.599,0.0045,40.7578,94.5841,228.3013,97.1,IV,0.48,21.4,0,39.1188,37.4889,42.3787
Zone_D,2025-07-12 09:37:12.259652,5.6724,2446.8265,319.6782,0.0004,249.4217,597.5524,1377.8343,158.4,II,0.22,18.0,0,383.6139,367.63,415.5817
Zone_B,2025-04-29 17:37:12.259652,0.0,409.0529,22.3107,0.0058,41.6975,102.3297,242.3364,97.1,IV,0.48,21.4,0,26.7729,25.6573,29.0039
Zone_D,2025-09-10 04:37:12.259652,10.3232,2286.9587,755.0063,0.0178,233.1253,535.3724,1272.9133,158.4,II,0.22,18.0,0,906.0076,868.2572,981.5082
Zone_A,2025-09-15 18:37:12.259652,8.5202,2428.339,789.2699,0.0061,247.5371,556.7762,1390.4759,90.4,IV,0.49,25.0,0,947.1239,907.6604,1026.0509
Zone_D,2025-08-05 12:37:12.259652,0.9314,2397.5958,498.017,0.0001,244.4032,536.5089,1333.468,158.4,II,0.22,18.0,0,597.6204,572.7196,647.4221
Zone_C,2025-08-19 04:37:12.259652,8.919,2494.5656,591.1407,0.0057,254.288,606.0896,1414.3694,123.0,II,0.19,15.8,0,709.3689,679.8118,768.4829
Zone_A,2025-06-23 15:37:12.259652,6.8472,2182.3513,180.4144,0.0173,222.4619,504.1486,1282.7162,90.4,IV,0.49,25.0,0,216.4973,207.4766,234.5387
Zone_B,2025-09-24 14:37:12.259652,8.0004,2573.3952,874.793,0.0079,262.3237,606.7001,1458.8463,97.1,IV,0.48,21.4,0,1049.7516,1006.0119,1137.2309
Zone_B,2025-09-05 16:37:12.259652,5.0398,2491.6205,731.8949,0.0012,253.9878,604.8937,1384.3809,97.1,IV,0.48,21.4,0,878.2739,841.6791,951.4633
Zone_A,2025-04-29 22:37:12.259652,0.0,388.6686,22.1383,0.0124,39.6196,102.4902,217.7205,90.4,IV,0.49,25.0,0,26.566,25.459,28.7798
Zone_D,2025-07-09 00:37:12.259652,13.8549,2443.8922,295.0163,0.0,249.1225,580.8609,1383.2697,158.4,II,0.22,18.0,0,354.0195,339.2687,383.5211
Zone_D,2025-05-04 03:37:12.259652,3.4271,452.7905,27.9552,0.0072,46.156,113.0269,284.1944,158.4,II,0.22,18.0,0,33.5462,32.1484,36.3417
Zone_A,2025-07-06 19:37:12.259652,17.3376,2404.0456,271.5676,0.0069,245.0607,592.9422,1393.2208,90.4,IV,0.49,25.0,0,325.8811,312.3027,353.0379
Zone_C,2025-05-16 17:37:12.259652,0.0,424.9855,40.0743,0.0006,43.3217,124.3059,245.1758,123.0,II,0.19,15.8,0,48.0891,46.0854,52.0966
Zone_D,2025-09-05 08:37:12.259652,9.2786,2331.3277,721.6521,0.0028,237.6481,555.6135,1311.9876,158.4,II,0.22,18.0,0,865.9825,829.8999,938.1477
Zone_A,2025-08-08 10:37:12.259652,3.5992,2352.2182,511.6378,0.0001,239.7776,559.1692,1313.6457,90.4,IV,0.49,25.0,0,613.9653,588.3834,665.1291
Zone_A,2025-07-08 09:37:12.259652,19.2789,2409.4983,282.8557,0.0016,245.6165,555.9229,1407.4602,90.4,IV,0.49,25.0,0,339.4269,325.2841,367.7125
Zone_C,2025-06-19 22:37:12.259652,9.2875,2245.4316,156.458,0.0013,228.8921,590.9093,1365.5536,123.0,II,0.19,15.8,0,187.7496,179.9267,203.3954
Zone_C,2025-06-21 23:37:12.259652,0.5992,2232.0847,170.2425,0.005,227.5316,538.6038,1316.8693,123.0,II,0.19,15.8,0,204.291,195.7789,221.3153
Zone_A,2025-09-11 00:37:12.259652,5.3158,2453.0813,754.1043,0.0011,250.0593,609.7064,1335.2907,90.4,IV,0.49,25.0,0,904.9251,867.2199,980.3355
Zone_D,2025-10-03 00:37:12.259652,0.0,2036.7443,915.266,0.0041,207.6192,269.105,1146.7117,158.4,II,0.22,18.0,0,1098.3191,1052.5558,1189.8457
Zone_B,2025-09-24 02:37:12.259652,6.9878,2559.8081,870.9375,0.0012,260.9386,586.5594,1487.4268,97.1,IV,0.48,21.4,0,1045.125,1001.5781,1132.2187
Zone_C,2025-04-08 15:37:12.259652,2.2182,163.1785,0.0837,0.0015,16.6339,7.5566,7.5566,123.0,II,0.19,15.8,0,0.1005,0.0963,0.1089
Zone_B,2025-08-03 17:37:12.259652,6.8389,2393.4621,485.3028,0.0006,243.9819,593.8141,1326.0774,97.1,IV,0.48,21.4,0,582.3634,558.0982,630.8937
Zone_D,2025-05-29 11:37:12.259652,0.0,417.6712,60.3212,0.0,42.5761,93.3748,238.8373,158.4,II,0.22,18.0,0,72.3854,69.3693,78.4175
Zone_B,2025-04-20 06:37:12.259652,0.0,363.5407,10.9237,0.0117,37.0582,99.9021,222.3824,97.1,IV,0.48,21.4,0,13.1085,12.5623,14.2008
Zone_B,2025-09-24 16:37:12.259652,5.3828,2581.0012,875.4405,0.0014,263.099,613.7512,1461.9863,97.1,IV,0.48,21.4,0,1050.5286,1006.7566,1138.0726
Zone_C,2025-05-29 11:37:12.259652,2.7838,404.6369,55.7863,0.0002,41.2474,97.2941,226.126,123.0,II,0.19,15.8,0,66.9435,64.1542,72.5221
Zone_A,2025-08-12 10:37:12.259652,3.4001,2319.5489,539.7744,0.0003,236.4474,544.6919,1285.8645,90.4,IV,0.49,25.0,0,647.7293,620.7406,701.7068
Zone_C,2025-08-25 07:37:12.259652,9.2307,2461.0639,637.7248,0.0013,250.873,531.1646,1421.1768,123.0,II,0.19,15.8,0,765.2697,733.3835,829.0422
Zone_D,2025-05-02 17:37:12.259652,0.0,462.7156,26.009,0.0061,47.1677,128.38,280.8201,158.4,II,0.22,18.0,0,31.2108,29.9104,33.8117
Zone_D,2025-06-10 17:37:12.259652,14.2246,1791.5423,100.6758,0.0016,182.6241,570.0269,1313.8261,158.4,II,0.22,18.0,0,120.811,115.7772,130.8785
Zone_B,2025-08-05 13:37:12.259652,17.355,2424.745,498.6531,0.0277,247.1707,593.7254,1374.6049,97.1,IV,0.48,21.4,0,598.3838,573.4511,648.2491
Zone_D,2025-08-25 02:37:12.259652,11.9479,2416.9571,642.8634,0.0002,246.3769,584.5509,1338.1032,158.4,II,0.22,18.0,0,771.4361,739.2929,835.7224
Zone_A,2025-08-12 01:37:12.259652,7.0282,2328.3302,537.153,0.0,237.3425,559.3007,1306.6267,90.4,IV,0.49,25.0,0,644.5836,617.726,698.2989
Zone_B,2025-06-13 14:37:12.259652,10.6455,2155.008,118.2505,0.009,219.6746,634.2132,1477.5822,97.1,IV,0.48,21.4,0,141.9006,135.9881,153.7256
Zone_A,2025-08-30 01:37:12.259652,12.3672,2441.0243,666.3378,0.0145,248.8302,606.5563,1359.0157,90.4,IV,0.49,25.0,0,799.6053,766.2884,866.2391
Zone_C,2025-08-30 17:37:12.259652,15.2507,2525.286,678.0786,0.0041,257.4196,639.6802,1398.2662,123.0,II,0.19,15.8,0,813.6944,779.7904,881.5022
Zone_C,2025-08-23 14:37:12.259652,3.9533,2532.1238,625.056,0.0,258.1166,591.5963,1465.3562,123.0,II,0.19,15.8,0,750.0672,718.8144,812.5727
Zone_D,2025-07-25 04:37:12.259652,9.6691,2485.4505,414.4405,0.0244,253.3589,570.3942,1435.4242,158.4,II,0.22,18.0,0,497.3286,476.6065,538.7726
Zone_C,2025-05-15 11:37:12.259652,0.0,423.838,38.4533,0.021,43.2047,122.1957,259.0846,123.0,II,0.19,15.8,0,46.1439,44.2213,49.9892
Zone_A,2025-08-22 03:37:12.259652,15.8564,2410.4258,608.4201,0.0002,245.7111,611.4202,1349.0332,90.4,IV,0.49,25.0,0,730.1041,699.6831,790.9462
Zone_A,2025-06-21 07:37:12.259652,12.8307,2253.3425,164.8361,0.0102,229.6985,555.2564,1311.3131,90.4,IV,0.49,25.0,0,197.8033,189.5615,214.2869
Zone_B,2025-10-02 07:37:12.259652,3.1121,2098.4948,930.6865,0.0008,213.9138,312.1681,1069.8104,97.1,IV,0.48,21.4,0,1116.8238,1070.2895,1209.8925
Zone_C,2025-09-16 17:37:12.259652,6.0302,2405.9124,803.0685,0.0,245.251,557.92,1335.634,123.0,II,0.19,15.8,0,963.6822,923.5288,1043.9891
Zone_A,2025-09-25 20:37:12.259652,10.0261,2481.9089,864.8485,0.0082,252.9978,554.9609,1387.2964,90.4,IV,0.49,25.0,0,1037.8182,994.5758,1124.3031
Zone_D,2025-09-24 18:37:12.259652,2.6662,2320.8734,856.9233,0.0049,236.5824,530.1438,1305.7336,158.4,II,0.22,18.0,0,1028.3079,985.4617,1114.0002
Zone_B,2025-05-16 20:37:12.259652,0.0,449.326,43.6698,0.0131,45.8029,132.4569,269.5141,97.1,IV,0.48,21.4,0,52.4037,50.2203,56.7707
Zone_C,2025-07-19 16:37:12.259652,22.7886,2404.6708,368.7843,0.0011,245.1244,591.0586,1322.7314,123.0,II,0.19,15.8,0,442.5411,424.1019,479.4196
Zone_B,2025-07-18 22:37:12.259652,10.7265,2450.3612,370.404,0.0003,249.782,594.4389,1401.5486,97.1,IV,0.48,21.4,0,444.4848,425.9646,481.5252
Zone_C,2025-07-24 20:37:12.259652,6.1117,2390.1836,405.6712,0.0,243.6477,570.5607,1334.7985,123.0,II,0.19,15.8,0,486.8054,466.5218,527.3725
Zone_C,2025-09-19 02:37:12.259652,4.7877,2369.5034,820.1074,0.0019,241.5396,539.7527,1277.1729,123.0,II,0.19,15.8,0,984.1288,943.1235,1066.1396
Zone_C,2025-08-11 03:37:12.259652,10.2837,2443.9232,531.7608,0.0041,249.1257,593.8992,1359.8607,123.0,II,0.19,15.8,0,638.113,611.525,691.2891
Zone_A,2025-05-02 16:37:12.259652,1.8564,412.9,25.5511,0.0001,42.0897,116.0016,242.3856,90.4,IV,0.49,25.0,0,30.6613,29.3838,33.2164
Zone_B,2025-07-06 15:37:12.259652,4.3966,2501.3562,279.8678,0.0048,254.9802,620.2579,1387.3076,97.1,IV,0.48,21.4,0,335.8414,321.848,363.8282
Zone_B,2025-09-16 11:37:12.259652,5.075,2442.6618,811.8377,0.0001,248.9971,566.3685,1349.3303,97.1,IV,0.48,21.4,0,974.2052,933.6133,1055.389
Zone_D,2025-04-26 09:37:12.259652,0.0,400.7624,17.6556,0.0178,40.8524,120.4652,235.5362,158.4,II,0.22,18.0,0,21.1867,20.3039,22.9522
Zone_B,2025-04-15 19:37:12.259652,4.5717,333.8683,6.2873,0.0168,34.0335,91.3065,238.8691,97.1,IV,0.48,21.4,0,7.5447,7.2304,8.1735
Zone_B,2025-08-04 05:37:12.259652,15.6689,2421.5532,488.9271,0.0001,246.8454,616.4979,1330.175,97.1,IV,0.48,21.4,0,586.7125,562.2662,635.6052
Zone_C,2025-09-20 13:37:12.259652,5.4023,2392.2669,830.5606,0.0057,243.86,589.396,1308.7894,123.0,II,0.19,15.8,0,996.6728,955.1447,1079.7288
Zone_D,2025-10-04 14:37:12.259652,1.3476,1761.1068,924.2799,0.0069,179.5216,121.4929,835.7351,158.4,II,0.22,18.0,0,1109.1359,1062.9219,1201.5639
Zone_D,2025-08-17 03:37:12.259652,12.0053,2456.3397,584.3454,0.004,250.3914,565.5473,1397.5908,158.4,II,0.22,18.0,0,701.2145,671.9973,759.6491
Zone_B,2025-08-24 06:37:12.259652,3.0289,2494.7029,638.1717,0.0025,254.302,620.031,1388.3279,97.1,IV,0.48,21.4,0,765.8061,733.8975,829.6233
Zone_B,2025-05-25 19:37:12.259652,4.0226,426.2123,55.2265,0.0179,43.4467,111.8567,233.8818,97.1,IV,0.48,21.4,0,66.2717,63.5104,71.7944
Zone_D,2025-08-25 05:37:12.259652,11.5705,2427.9863,643.7761,0.0148,247.5012,601.3903,1340.1361,158.4,II,0.22,18.0,0,772.5314,740.3426,836.909
Zone_B,2025-06-20 04:37:12.259652,12.1812,2266.5934,161.0832,0.0174,231.0493,622.1446,1315.6366,97.1,IV,0.48,21.4,0,193.2999,185.2457,209.4082
Zone_A,2025-08-11 15:37:12.259652,0.1288,2341.9764,534.2358,0.0082,238.7336,565.7052,1273.662,90.4,IV,0.49,25.0,0,641.0829,614.3712,694.5065
Zone_A,2025-05-29 15:37:12.259652,1.8749,400.5085,59.1138,0.0028,40.8266,89.22,214.1535,90.4,IV,0.49,25.0,0,70.9365,67.9809,76.8479
Zone_A,2025-07-13 00:37:12.259652,3.6411,2446.9897,317.1172,0.0063,249.4383,595.3522,1403.6402,90.4,IV,0.49,25.0,0,380.5406,364.6848,412.2523
Zone_B,2025-09-02 14:37:12.259652,7.4455,2480.9891,708.636,0.0002,252.9041,579.4196,1358.4107,97.1,IV,0.48,21.4,0,850.3632,814.9314,921.2268
Zone_A,2025-04-20 21:37:12.259652,5.3596,375.5896,12.0268,0.0,38.2864,93.2013,233.9653,90.4,IV,0.49,25.0,0,14.4322,13.8309,15.6349
Zone_A,2025-08-19 22:37:12.259652,9.8612,2339.0338,592.6718,0.0003,238.4336,561.9973,1343.8779,90.4,IV,0.49,25.0,0,711.2062,681.5726,770.4734
Zone_C,2025-08-18 14:37:12.259652,14.3345,2472.2058,586.7933,0.0038,252.0087,593.1466,1393.0817,123.0,II,0.19,15.8,0,704.152,674.8123,762.8313
Zone_A,2025-07-09 05:37:12.259652,5.6353,2432.0253,288.9054,0.0167,247.9129,608.3451,1448.3709,90.4,IV,0.49,25.0,0,346.6865,332.2413,375.5771
Zone_C,2025-05-06 20:37:12.259652,1.7767,369.8458,28.4776,0.0056,37.7009,78.6383,199.3843,123.0,II,0.19,15.8,0,34.1732,32.7493,37.0209
Zone_D,2025-07-25 00:37:12.259652,5.3725,2487.724,413.1964,0.0101,253.5906,576.1998,1435.8869,158.4,II,0.22,18.0,0,495.8357,475.1759,537.1553
Zone_A,2025-05-09 01:37:12.259652,0.0,391.7224,33.6526,0.0035,39.9309,75.5979,220.6266,90.4,IV,0.49,25.0,0,40.3832,38.7005,43.7484
Zone_C,2025-08-14 20:37:12.259652,5.713,2469.4118,559.0176,0.0025,251.7239,606.7027,1397.6552,123.0,II,0.19,15.8,0,670.8211,642.8702,726.7229
Zone_C,2025-08-04 09:37:12.259652,6.6713,2437.1061,482.0766,0.0013,248.4308,594.0152,1376.6235,123.0,II,0.19,15.8,0,578.492,554.3881,626.6996
Zone_D,2025-09-14 16:37:12.259652,0.3012,2276.5812,785.923,0.0046,232.0674,550.7753,1267.856,158.4,II,0.22,18.0,0,943.1075,903.8114,1021.6998
Zone_C,2025-07-12 02:37:12.259652,0.0,2399.2209,314.8099,0.0111,244.5689,573.8725,1341.006,123.0,II,0.19,15.8,0,377.7718,362.0313,409.2528
Zone_D,2025-06-03 07:37:12.259652,22.161,936.6499,68.3339,0.0074,95.4791,498.1021,633.3546,158.4,II,0.22,18.0,0,82.0006,78.5839,88.834
Zone_D,2025-09-06 03:37:12.259652,7.7962,2279.3475,727.1515,0.002,232.3494,532.2764,1289.5903,158.4,II,0.22,18.0,0,872.5818,836.2242,945.2969
Zone_A,2025-06-13 12:37:12.259652,5.9605,2025.9848,113.9615,0.0026,206.5224,594.4168,1385.0951,90.4,IV,0.49,25.0,0,136.7537,131.0557,148.1499
